,depth,title,section,sentence
711,2,Semiotics,Formulations,"The branch of semiotics that deals with such formal relations between signs or expressions in abstraction from their signification and their interpreters, or – more generally – with formal properties of symbol systems (specifically – with reference to linguistic signs – syntax) is referred to as syntactics.
"
712,2,Semiotics,Formulations,"Peirce's definition of the term ""semiotic"" as the study of necessary features of signs also has the effect of distinguishing the discipline from linguistics as the study of contingent features that the world's languages happen to have acquired in the course of their evolutions."
713,2,Semiotics,Formulations,"From a subjective standpoint, perhaps more difficult is the distinction between semiotics and the philosophy of language."
714,2,Semiotics,Formulations,"In a sense, the difference lies between separate traditions rather than subjects."
715,2,Semiotics,Formulations,"Different authors have called themselves ""philosopher of language"" or ""semiotician""."
716,2,Semiotics,Formulations,This difference does not match the separation between analytic and continental philosophy.
717,2,Semiotics,Formulations,"On a closer look, there may be found some differences regarding subjects."
718,2,Semiotics,Formulations,"Philosophy of language pays more attention to natural languages or to languages in general, while semiotics is deeply concerned with non-linguistic signification."
719,2,Semiotics,Formulations,"Philosophy of language also bears connections to linguistics, while semiotics might appear closer to some of the humanities (including literary theory) and to cultural anthropology.
"
720,2,Semiotics,Formulations,Semiosis or semeiosis is the process that forms meaning from any organism's apprehension of the world through signs.
721,2,Semiotics,Formulations,"Scholars who have talked about semiosis in their subtheories of semiotics include C. S. Peirce, John Deely, and Umberto Eco."
722,2,Semiotics,Formulations,"Cognitive semiotics is combining methods and theories developed in the disciplines of cognitive methods and theories developed in semiotics and the humanities, with providing new information into human signification and its manifestation in cultural practices."
723,2,Semiotics,Formulations,"The research on cognitive semiotics brings together semiotics from linguistics, cognitive science, and related disciplines on a common meta-theoretical platform of concepts, methods, and shared data.
"
724,2,Semiotics,Formulations,Cognitive semiotics may also be seen as the study of meaning-making by employing and integrating methods and theories developed in the cognitive sciences.
725,2,Semiotics,Formulations,This involves conceptual and textual analysis as well as experimental investigations.
726,2,Semiotics,Formulations,"Cognitive semiotics initially was developed at the Center for Semiotics at Aarhus University (Denmark), with an important connection with the Center of Functionally Integrated Neuroscience (CFIN) at Aarhus Hospital."
727,2,Semiotics,Formulations,"Amongst the prominent cognitive semioticians are Per Aage Brandt, Svend Østergaard, Peer Bundgård, Frederik Stjernfelt, Mikkel Wallentin, Kristian Tylén, Riccardo Fusaroli, and Jordan Zlatev."
728,2,Semiotics,Formulations,"Zlatev later in co-operation with Göran Sonesson established CCS (Center for Cognitive Semiotics) at Lund University, Sweden."
729,2,Semiotics,Notable semioticians,"Charles Sanders Peirce (1839–1914), a noted logician who founded philosophical pragmatism, defined semiosis as an irreducibly triadic process wherein something, as an object, logically determines or influences something as a sign to determine or influence something as an interpretation or interpretant, itself a sign, thus leading to further interpretants."
730,2,Semiotics,Notable semioticians,Semiosis is logically structured to perpetuate itself.
731,2,Semiotics,Notable semioticians,"The object may be quality, fact, rule, or even fictional (Hamlet), and may be ""immediate"" to the sign, the object as represented in the sign, or ""dynamic"", the object as it really is, on which the immediate object is founded."
732,2,Semiotics,Notable semioticians,"The interpretant may be ""immediate"" to the sign, all that the sign immediately expresses, such as a word's usual meaning; or ""dynamic"", such as a state of agitation; or ""final"" or ""normal"", the ultimate ramifications of the sign about its object, to which inquiry taken far enough would be destined and with which any interpretant, at most, may coincide."
733,2,Semiotics,Notable semioticians,"His semiotic covered not only artificial, linguistic, and symbolic signs, but also semblances such as kindred sensible qualities, and indices such as reactions."
734,2,Semiotics,Notable semioticians,"He came c. 1903 to classify any sign by three interdependent trichotomies, intersecting to form ten (rather than 27) classes of sign."
735,2,Semiotics,Notable semioticians,Signs also enter into various kinds of meaningful combinations; Peirce covered both semantic and syntactical issues in his speculative grammar.
736,2,Semiotics,Notable semioticians,"He regarded formal semiotic as logic per se and part of philosophy; as also encompassing study of arguments (hypothetical, deductive, and inductive) and inquiry's methods including pragmatism; and as allied to, but distinct from logic's pure mathematics."
737,2,Semiotics,Notable semioticians,"In addition to pragmatism, Peirce provided a definition of the term ""sign"" as:""A sign, or representamen, is something which stands to somebody for something in some respect or capacity."
738,2,Semiotics,Notable semioticians,"It addresses somebody, that is, creates in the mind of that person an equivalent sign."
739,2,Semiotics,Notable semioticians,That sign which it creates I call the interpretant of the first sign.
740,2,Semiotics,Notable semioticians,"The sign stands for something, its object not in all respects, but in reference to a sort of idea."
741,2,Semiotics,Notable semioticians,"Peirce called the sign a representamen, in order to bring out the fact that a sign is something that ""represents"" something else in order to suggest it (that is, ""re-present"" it) in some way."
742,2,Semiotics,Notable semioticians,"For a summary of Peirce's contributions to semiotics, see Liszka (1996) or Atkin (2006).Ferdinand de Saussure (1857–1913), the ""father"" of modern linguistics, proposed a dualistic notion of signs, relating the signifier as the form of the word or phrase uttered, to the signified as the mental concept."
743,2,Semiotics,Notable semioticians,"According to Saussure, the sign is completely arbitrary"
744,2,Semiotics,Notable semioticians,—i.e.
745,2,Semiotics,Notable semioticians,", there is no necessary connection between the sign and its meaning."
746,2,Semiotics,Notable semioticians,"This sets him apart from previous philosophers, such as Plato or the scholastics, who thought that there must be some connection between a signifier and the object it signifies."
747,2,Semiotics,Notable semioticians,"In his Course in General Linguistics, Saussure credits the American linguist William Dwight Whitney (1827–1894) with insisting on the arbitrary nature of the sign."
748,2,Semiotics,Notable semioticians,"Saussure's insistence on the arbitrariness of the sign also has influenced later philosophers and theorists such as Jacques Derrida, Roland Barthes, and Jean Baudrillard."
749,2,Semiotics,Notable semioticians,"Ferdinand de Saussure coined the term sémiologie while teaching his landmark ""Course on General Linguistics"" at the University of Geneva from 1906 to 1911."
750,2,Semiotics,Notable semioticians,Saussure posited that no word is inherently meaningful.
751,2,Semiotics,Notable semioticians,"Rather a word is only a ""signifier"", i.e., the representation of something, and it must be combined in the brain with the ""signified"", or the thing itself, in order to form a meaning-imbued ""sign""."
752,2,Semiotics,Notable semioticians,"Saussure believed that dismantling signs was a real science, for in doing"
753,2,Semiotics,Notable semioticians,"so we come to an empirical understanding of how humans synthesize physical stimuli into words and other abstract concepts.
"
754,2,Semiotics,Notable semioticians,Jakob von Uexküll (1864–1944) studied the sign processes in animals.
755,2,Semiotics,Notable semioticians,"He used the German word for ""environment"", umwelt, to describe the individual's subjective world, and he invented the concept of functional circle (funktionskreis) as a general model of sign processes."
756,2,Semiotics,Notable semioticians,In his Theory of Meaning
757,2,Semiotics,Notable semioticians,"(Bedeutungslehre, 1940), he described the semiotic approach to biology, thus establishing the field that now is called biosemiotics.
"
758,2,Semiotics,Notable semioticians,"Valentin Voloshinov (1895–1936) was a Soviet-Russian linguist, whose work has been influential in the field of literary theory and Marxist theory of ideology."
759,2,Semiotics,Notable semioticians,"Written in the late 1920s in the USSR, Voloshinov's Marxism and the Philosophy of Language (tr.:"
760,2,Semiotics,Notable semioticians,"Marksizm i Filosofiya Yazyka) developed a counter-Saussurean linguistics, which situated language use in social process rather than in an entirely decontexualized Saussurean langue.
"
761,2,Semiotics,Notable semioticians,Louis Hjelmslev (1899–1965) developed a formalist approach to Saussure's structuralist theories.
762,2,Semiotics,Notable semioticians,"His best known work is Prolegomena to a Theory of Language, which was expanded in Résumé of the Theory of Language, a formal development of glossematics, his scientific calculus of language.
"
763,2,Semiotics,Notable semioticians,Charles W. Morris (1901–1979).
764,2,Semiotics,Notable semioticians,"In his 1938 Foundations of the Theory of Signs, he defined semiotics as grouped into three branches:
Semantics: relation between signs and the things to which they refer; their signified denotata, or meaning
"
765,2,Semiotics,Notable semioticians,"Syntactics/Syntax: relations among or between signs in formal structures
Pragmatics:"
766,2,Semiotics,Notable semioticians,"relation between signs and sign-using agents or interpretersSyntactics is the Morris'ean branch of semiotics that deals with the formal properties of signs and symbols; the interrelation of the signs, without regard to meaning."
767,2,Semiotics,Notable semioticians,Semantics deals with the relation of signs to their designata and the objects that they may or do denote; the relation between the signs and the objects to which they apply.
768,2,Semiotics,Notable semioticians,"Finally, pragmatics deals with the biotic aspects of semiosis, with all the psychological, biological, and sociological phenomena that occur in the functioning of signs; the relation between the sign system and its human (or animal) user."
769,2,Semiotics,Notable semioticians,"Unlike his mentor George Herbert Mead, Morris was a behaviorist and sympathetic to the Vienna Circle positivism of his colleague, Rudolf Carnap."
770,2,Semiotics,Notable semioticians,"Morris was accused by John Dewey of misreading Peirce.
"
771,2,Semiotics,Notable semioticians,"Thure von Uexküll (1908–2004), the ""father"" of modern psychosomatic medicine, developed a diagnostic method based on semiotic and biosemiotic analyses.
"
772,2,Semiotics,Notable semioticians,Roland Barthes (1915–1980) was a French literary theorist and semiotician.
773,2,Semiotics,Notable semioticians,He often would critique pieces of cultural material to expose how bourgeois society used them to impose its values upon others.
774,2,Semiotics,Notable semioticians,"For instance, the portrayal of wine drinking in French society as a robust and healthy habit would be a bourgeois ideal perception contradicted by certain realities (i.e. that wine can be unhealthy and inebriating)."
775,2,Semiotics,Notable semioticians,He found semiotics useful in conducting these critiques.
776,2,Semiotics,Notable semioticians,"Barthes explained that these bourgeois cultural myths were second-order signs, or connotations."
777,2,Semiotics,Notable semioticians,"A picture of a full, dark bottle is a sign, a signifier relating to a signified: a fermented, alcoholic beverage—wine."
778,2,Semiotics,Notable semioticians,"However, the bourgeois take this signified and apply their own emphasis to it, making ""wine"" a new signifier, this time relating to a new signified: the idea of healthy, robust, relaxing wine."
779,2,Semiotics,Notable semioticians,Motivations for such manipulations vary from a desire to sell products to a simple desire to maintain the status quo.
780,2,Semiotics,Notable semioticians,"These insights brought Barthes very much in line with similar Marxist theory.
"
781,2,Semiotics,Notable semioticians,"Algirdas Julien Greimas (1917–1992) developed a structural version of semiotics named, ""generative semiotics"", trying to shift the focus of discipline from signs to systems of signification."
782,2,Semiotics,Notable semioticians,"His theories develop the ideas of Saussure, Hjelmslev, Claude Lévi-Strauss, and Maurice Merleau-Ponty.
"
783,2,Semiotics,Notable semioticians,"Thomas A. Sebeok (1920–2001), a student of Charles W. Morris, was a prolific and wide-ranging American semiotician."
784,2,Semiotics,Notable semioticians,"Although he insisted that animals are not capable of language, he expanded the purview of semiotics to include non-human signaling and communication systems, thus raising some of the issues addressed by philosophy of mind and coining the term zoosemiotics."
785,2,Semiotics,Notable semioticians,Sebeok insisted that all communication was made possible by the relationship between an organism and the environment in which it lives.
786,2,Semiotics,Notable semioticians,"He also posed the equation between semiosis (the activity of interpreting signs) and life—a view that the Copenhagen-Tartu biosemiotic school has further developed.
"
787,2,Semiotics,Notable semioticians,Yuri Lotman (1922–1993) was the founding member of the Tartu (or Tartu-Moscow) Semiotic School.
788,2,Semiotics,Notable semioticians,He developed a semiotic approach to the study of culture—semiotics of culture—and established a communication model for the study of text semiotics.
789,2,Semiotics,Notable semioticians,He also introduced the concept of the semiosphere.
790,2,Semiotics,Notable semioticians,"Among his Moscow colleagues were Vladimir Toporov, Vyacheslav Ivanov and Boris Uspensky.
"
791,2,Semiotics,Notable semioticians,"Christian Metz (1931–1993) pioneered the application of Saussurean semiotics to film theory, applying syntagmatic analysis to scenes of films and grounding film semiotics in greater context.
"
792,2,Semiotics,Notable semioticians,"Eliseo Verón (1935–2014) developed his ""Social Discourse Theory"" inspired in the Peircian conception of ""Semiosis"".
"
793,2,Semiotics,Notable semioticians,"The Mu Group (Groupe µ) (founded 1967) developed a structural version of rhetorics, and the visual semiotics.
"
794,2,Semiotics,Notable semioticians,"Umberto Eco (1932–2016) was an Italian novelist, semiotician and academic."
795,2,Semiotics,Notable semioticians,"He made a wider audience aware of semiotics by various publications, most notably A Theory of Semiotics and his novel, The Name of the Rose, which includes (second to its plot) applied semiotic operations."
796,2,Semiotics,Notable semioticians,"His most important contributions to the field bear on interpretation, encyclopedia, and model reader."
797,2,Semiotics,Notable semioticians,"He also criticized in several works (A theory of semiotics, La struttura assente, Le signe, La production de signes) the ""iconism"" or ""iconic signs"" (taken from Peirce's most famous triadic relation, based on indexes, icons, and symbols), to which he proposed four modes of sign production: recognition, ostension, replica, and invention.
"
798,2,Semiotics,Notable semioticians,"Paul Bouissac (1934–) A world renowned expert of circus studies, Bouissac is known for developing a range of semiotic interpretations of circus performances."
799,2,Semiotics,Notable semioticians,"This includes the multimodal dimensions of clowns and clowning, jugglers, and trapeze acts."
800,2,Semiotics,Notable semioticians,He is the author of several books relating to the semiotics of the circus.
801,2,Semiotics,Notable semioticians,Bouissac is the Series Editor for the Advances in Semiotics Series for Bloomsbury Academic.
802,2,Semiotics,Notable semioticians,"He runs the SemiotiX Bulletin which has a global readership, is a founding editor of the Public Journal of Semiotics, and was a central founding figure in the Toronto Semiotic Circle."
803,2,Semiotics,Notable semioticians,"He is Professor Emeritus of Victoria College, University of Toronto."
804,2,Semiotics,Notable semioticians,"The personal, professional, and intellectual life of Bouissac is recounted in the book, The Pleasures of Time: Two Men, A Life, by his life-long partner, the sociologist Stephen Harold Riggins.
"
805,2,Semiotics,Notable semioticians,"Julia Kristeva (1941–), a student of Lucien Goldmann and Roland Barthes, Bulgarian-French semiotician, literary critic, psychoanalyst, feminist, and novelist."
806,2,Semiotics,Notable semioticians,"She uses psychoanalytical concepts together with the semiotics, distinguishing the two components in the signification, the symbolic and the semiotic."
807,2,Semiotics,Notable semioticians,"Kristeva also studies the representation of women and women's bodies in popular culture, such as slasher films and has had a remarkable influence on feminism and feminist literary studies."
808,2,Semiotics,Semiotics of dreaming,The flexibility of human semiotics is well demonstrated in dreams.
809,2,Semiotics,Semiotics of dreaming,"Sigmund Freud spelled out how meaning in dreams rests on a blend of images, affects, sounds, words, and kinesthetic sensations."
810,2,Semiotics,Semiotics of dreaming,"In his chapter on ""The Means of Representation"" he showed how the most abstract sorts of meaning and logical relations can be represented by spatial relations."
811,2,Semiotics,Semiotics of dreaming,"Two images in sequence may indicate ""if this, then that"" or ""despite this, that""."
812,2,Semiotics,Semiotics of dreaming,"Freud thought the dream started with ""dream thoughts"" which were like logical, verbal sentences."
813,2,Semiotics,Semiotics of dreaming,He believed that the dream thought was in the nature of a taboo wish that would awaken the dreamer.
814,2,Semiotics,Semiotics of dreaming,"In order to safeguard sleep, the mindbrain converts and disguises the verbal dream thought into an imagistic form, through processes he called the ""dream-work""."
815,2,Semiotics,Current applications,"Applications of semiotics include:

It represents a methodology for the analysis of ""texts"" regardless of the medium in which it is presented."
816,2,Semiotics,Current applications,"For these purposes, ""text"" is any message preserved in a form whose existence is independent of both sender and receiver;
It may improve ergonomic design in situations where it is important to ensure that human beings are able to interact more effectively with their environments, whether it be on a large scale, as in architecture, or on a small scale, such as the configuration of instrumentation for human use."
817,2,Semiotics,Current applications,"In some countries, its role is limited to literary criticism and an appreciation of audio and visual media."
818,2,Semiotics,Current applications,This narrow focus may inhibit a more general study of the social and political forces shaping how different media are used and their dynamic status within modern culture.
819,2,Semiotics,Current applications,"Issues of technological determinism in the choice of media and the design of communication strategies assume new importance in this age of mass media.
"
820,2,Semiotics,Current applications,"Publication of research is both in dedicated journals such as Sign Systems Studies, established by Yuri Lotman and published by Tartu University Press; Semiotica, founded by Thomas A. Sebeok and published by Mouton de Gruyter; Zeitschrift für Semiotik; European Journal of Semiotics; Versus (founded and directed by Umberto Eco), et al.;"
821,2,Semiotics,Current applications,"The American Journal of Semiotics; and as articles accepted in periodicals of other disciplines, especially journals oriented toward philosophy and cultural criticism.
"
822,2,Semiotics,Current applications,"The major semiotic book series ""Semiotics, Communication, Cognition"", published by De Gruyter Mouton (series editors Paul Cobley and Kalevi Kull) replaces the former ""Approaches to Semiotics"" (more than 120 volumes) and ""Approaches to Applied Semiotics"" (series editor Thomas A. Sebeok)."
823,2,Semiotics,Current applications,"Since 1980 the Semiotic Society of America has produced an annual conference series: Semiotics: The Proceedings of the Semiotic Society of America.
"
824,2,Semiotics,Current applications,Marketing is another application of semiotics.
825,2,Semiotics,Current applications,"Epure, Eisenstat and Dinu (2014) said, ""semiotics allows for the practical distinction of persuasion from manipulation in marketing communication"" (p. 592)."
826,2,Semiotics,Current applications,Semiotics are used in marketing as a persuasive device to influence buyers to change their attitudes and behaviors in the market place.
827,2,Semiotics,Current applications,"Two ways that Epure, Eisenstat and Dinu (2014) state that semiotics are used are:

Surface: signs are used to create personality for the product; creativity plays its foremost role at this level.
"
828,2,Semiotics,Current applications,"Underlying: the concealed meaning of the text, imagery, sounds, etc."
829,2,Semiotics,Current applications,Semiotics analysis is used by scholars and professional researchers as a method to interpret meanings behind symbols and how the meanings are created.
830,2,Semiotics,Current applications,Below is an example of how semiotic analysis is utilized in a research paper published in an academic journal: Educational Research and Reviews.
831,2,Semiotics,Branches,"Semiotics has sprouted subfields including, but not limited to, the following:

Biosemiotics: the study of semiotic processes at all levels of biology, or a semiotic study of living systems (e.g., Copenhagen–Tartu School)."
832,2,Semiotics,Branches,"Annual meetings (""Gatherings in Biosemniotics"") are held since 2001.
"
833,2,Semiotics,Branches,"Semiotic anthropology.
"
834,2,Semiotics,Branches,Cognitive semiotics: the study of meaning-making by employing and integrating methods and theories developed in the cognitive sciences.
835,2,Semiotics,Branches,This involves conceptual and textual analysis as well as experimental investigations.
836,2,Semiotics,Branches,"Cognitive semiotics initially was developed at the Center for Semiotics at Aarhus University (Denmark), with an important connection with the Center of Functionally Integrated Neuroscience (CFIN) at Aarhus Hospital."
837,2,Semiotics,Branches,"Amongst the prominent cognitive semioticians are Per Aage Brandt, Svend Østergaard, Peer Bundgård, Frederik Stjernfelt, Mikkel Wallentin, Kristian Tylén, Riccardo Fusaroli, and Jordan Zlatev."
838,2,Semiotics,Branches,"Zlatev later in co-operation with Göran Sonesson established the Center for Cognitive Semiotics (CCS) at Lund University, Sweden.
"
839,2,Semiotics,Branches,"Computational semiotics: attempts to engineer the process of semiosis, in the study of and design for human-computer interaction or to mimic aspects of human cognition through artificial intelligence and knowledge representation."
840,2,Semiotics,Branches,"See also cybercognition.
"
841,2,Semiotics,Branches,"Cultural and literary semiotics: examines the literary world, the visual media, the mass media, and advertising in the work of writers such as Roland Barthes, Marcel Danesi, and Yuri Lotman (e.g., Tartu–Moscow Semiotic School).
"
842,2,Semiotics,Branches,"Cybersemiotics: built on two already-generated interdisciplinary approaches: cybernetics and systems theory including information theory and science, and Peircean semiotics including phenomenology and pragmatic aspects of linguistics, attempts to make the two interdisciplinary paradigms—both going beyond mechanistic and pure constructivistic ideas"
843,2,Semiotics,Branches,—complement each other in a common framework.
844,2,Semiotics,Branches,"Søren Brier.
"
845,2,Semiotics,Branches,"Design semiotics or product semiotics: the study of the use of signs in the design of physical products; introduced by Martin Krampen, a o, and in a practitioner-oriented version by Rune Monö while teaching industrial design at the Institute of Design, Umeå University, Sweden.
"
846,2,Semiotics,Branches,"Ethnosemiotics is a disciplinary perspective which links semiotics concepts to ethnographic methods.
"
847,2,Semiotics,Branches,"Film semiotics: the study of the various codes and signs of film and how they are understood; see Christian Metz.
"
848,2,Semiotics,Branches,"Gregorian chant semiology is a current avenue of palaeographical research in Gregorian chant which is revising the Solesmes school of interpretation.
"
849,2,Semiotics,Branches,"Law and semiotics: one of the more accomplished publications in this field is the International Journal for the Semiotics of Law, published by International Association for the Semiotics of Law.
"
850,2,Semiotics,Branches,"Marketing semiotics, or commercial semiotics is an application of semiotic methods and semiotic thinking in the analysis and development of advertising and brand communications in cultural context."
851,2,Semiotics,Branches,"Key figures include Virginia Valentine, Malcolm Evans, Greg Rowland, Georgios Rossolatos."
852,2,Semiotics,Branches,"International annual conferences (Semiofest) have been held since 2012.
"
853,2,Semiotics,Branches,Music semiology:
854,2,Semiotics,Branches,"""There are strong arguments that music inhabits a semiological realm which, on both ontogenetic and phylogenetic levels, has developmental priority over verbal language."
855,2,Semiotics,Branches,"(Middleton 1990, p. 172) See Nattiez (1976, 1987, 1989), Stefani (1973, 1986), Baroni (1983), and Semiotica (66: 1–3 (1987)).
"
856,2,Semiotics,Branches,"Semiotics of music videos.
"
857,2,Semiotics,Branches,"Organisational semiotics: the study of semiotic processes in organizations (with strong ties to computational semiotics and human-computer interaction).
"
858,2,Semiotics,Branches,"Social semiotics: expands the interpretable semiotic landscape to include all cultural codes, such as in slang, fashion, tattoos, and advertising (See Roland Barthes, Michael Halliday, Bob Hodge, Chris William Martin and Christian Metz).
"
859,2,Semiotics,Branches,"Structuralism and post-structuralism in the work of Jacques Derrida, Michel Foucault, Louis Hjelmslev, Roman Jakobson, Jacques Lacan, Claude Lévi-Strauss, Roland Barthes, etc.
"
860,2,Semiotics,Branches,Theatre semiotics: extends or adapts semiotics onstage
861,2,Semiotics,Branches,"; key theoricians include Keir Elam.
"
862,2,Semiotics,Branches,"Urban semiotics
Visual semiotics: analyses visual signs;"
863,2,Semiotics,Branches,"prominent modern founders to this branch are Groupe µ and Göran Sonesson (see also visual rhetoric).
"
864,2,Semiotics,Branches,Semiotics of photography.
865,2,Semiotics,Pictorial semiotics,Pictorial semiotics is intimately connected to art history and theory.
866,2,Semiotics,Pictorial semiotics,"It goes beyond them both in at least one fundamental way, however."
867,2,Semiotics,Pictorial semiotics,"While art history has limited its visual analysis to a small number of pictures that qualify as ""works of art"", pictorial semiotics focuses on the properties of pictures in a general sense, and on how the artistic conventions of images can be interpreted through pictorial codes."
868,2,Semiotics,Pictorial semiotics,Pictorial codes are the way in which viewers of pictorial representations seem automatically to decipher the artistic conventions of images by being unconsciously familiar with them.
869,2,Semiotics,Pictorial semiotics,"According to Göran Sonesson, a Swedish semiotician, pictures can be analyzed by three models: (a) the narrative model, which concentrates on the relationship between pictures and time in a chronological manner as in a comic strip; (b) the rhetoric model, which compares pictures with different devices as in a metaphor; and (c) the laokoon (or laocoon) model, which considers the limits and constraints of pictorial expressions by comparing textual mediums that utilize time with visual mediums that utilize space."
870,2,Semiotics,Pictorial semiotics,The break from traditional art history and theory—as well as from other major streams of semiotic analysis—leaves open a wide variety of possibilities for pictorial semiotics.
871,2,Semiotics,Pictorial semiotics,"Some influences have been drawn from phenomenological analysis, cognitive psychology, structuralist, and cognitivist linguistics, and visual anthropology and sociology.
"
872,2,Semiotics,Pictorial semiotics,"One of the many ways that pictorial semiotics has been changing has been through the use of emojis in email, text or other online conversations."
873,2,Semiotics,Pictorial semiotics,"Though not seen as works of art, these small images of happy, sad, winking faces or even a smiling poo image, have made their way into our everyday communication through digital devices."
874,2,Semiotics,Pictorial semiotics,"In the early advances of mobile technology and the increasing manner in which such devices are used, many in the linguistic community felt that vital communication cues, such as the importance of nonverbal cues, would be lost."
875,2,Semiotics,Pictorial semiotics,"Another concern is that with the high use of these symbols would begin to oversimplify our language to where the language's strength would be lost.
"
876,2,Semiotics,Pictorial semiotics,"However, others have said that the use of emojis in digital conversation has helped to give more clarity to a conversation."
877,2,Semiotics,Pictorial semiotics,"Since the ability to read another person's facial expressions, nonverbal cues or tone of voice isn't possible in a typed message, emojis allow a communicator to convey attitudes and emotions to their message receiver."
878,2,Semiotics,Pictorial semiotics,"As for oversimplifying our language, some have argued that perhaps our language is not being simplified, but that new generations are revitalizing the early forms of semiotics like cave paintings or hieroglyphics."
879,2,Semiotics,Pictorial semiotics,"As technology advances, so will the use of emojis or possibly a more advanced form of pictorial symbols to use in digital communication."
880,2,Semiotics,Globalization,Studies have shown that semiotics may be used to make or break a brand.
881,2,Semiotics,Globalization,"Culture codes strongly influence whether a population likes or dislikes a brand's marketing, especially internationally."
882,2,Semiotics,Globalization,"If the company is unaware of a culture's codes, it runs the risk of failing in its marketing."
883,2,Semiotics,Globalization,"Globalization has caused the development of a global consumer culture where products have similar associations, whether positive or negative, across numerous markets."
884,2,Semiotics,Globalization,"Mistranslations may lead to instances of ""Engrish"" or ""Chinglish"", terms for unintentionally humorous cross-cultural slogans intended to be understood in English."
885,2,Semiotics,Globalization,"This may be caused by a sign that, in Peirce's terms, mistakenly indexes or symbolizes something in one culture, that it does not in another."
886,2,Semiotics,Globalization,"In other words, it creates a connotation that is culturally-bound, and that violates some culture code."
887,2,Semiotics,Globalization,"Theorists who have studied humor (such as Schopenhauer) suggest that contradiction or incongruity creates absurdity and therefore, humor."
888,2,Semiotics,Globalization,Violating a culture code creates this construct of ridiculousness for the culture that owns the code.
889,2,Semiotics,Globalization,Intentional humor also may fail cross-culturally because jokes are not on code for the receiving culture.
890,2,Semiotics,Globalization,A good example of branding according to cultural code is Disney's international theme park business.
891,2,Semiotics,Globalization,"Disney fits well with Japan's cultural code because the Japanese value ""cuteness"", politeness, and gift giving as part of their culture code; Tokyo Disneyland sells the most souvenirs of any Disney theme park."
892,2,Semiotics,Globalization,"In contrast, Disneyland Paris failed when it launched as Euro Disney because the company did not research the codes underlying European culture."
893,2,Semiotics,Globalization,"Its storybook retelling of European folktales was taken as elitist and insulting, and the strict appearance standards that it had for employees resulted in discrimination lawsuits in France."
894,2,Semiotics,Globalization,Disney souvenirs were perceived as cheap trinkets.
895,2,Semiotics,Globalization,The park was a financial failure because its code violated the expectations of European culture in ways that were offensive.
896,2,Semiotics,Globalization,"On the other hand, some researchers have suggested that it is possible to successfully pass a sign perceived as a cultural icon, such as the Coca-Cola or McDonald's logos, from one culture to another."
897,2,Semiotics,Globalization,This may be accomplished if the sign is migrated from a more economically-developed to a less developed culture.
898,2,Semiotics,Globalization,The intentional association of a product with another culture has been called Foreign Consumer Culture Positioning (FCCP).
899,2,Semiotics,Globalization,"Products also may be marketed using global trends or culture codes, for example, saving time in a busy world; but even these may be fine-tuned for specific cultures."
900,2,Semiotics,Globalization,"Research also found that, as airline industry brandings grow and become more international, their logos become more symbolic and less iconic."
901,2,Semiotics,Globalization,"The iconicity and symbolism of a sign depends on the cultural convention and, are on that ground in relation with each other."
902,2,Semiotics,Globalization,"If the cultural convention has greater influence on the sign, the signs get more symbolic value."
903,2,Semiotics,Gangs and graffiti,Graffiti is used by gang members to mark their territory and to warn off rivals.
904,2,Semiotics,Gangs and graffiti,Graffiti is a great example of semiotics and the use of symbols.
905,2,Semiotics,Gangs and graffiti,"Police task forces are now starting to use a programming system called GARI, they upload pictures of gang symbols that they find"
906,2,Semiotics,Gangs and graffiti,and it helps them to decipher the meaning of the symbols.
907,2,Semiotics,Gangs and graffiti,"Gang members use semiotics and symbols for many different reasons, for example: Government-sanctioned graffiti from the city's Department of Public Works, in red, typically indicates an abandoned building, or the stylized SS stands for South Side, a faction of the 18th Street gang based in southern Indianapolis."
908,2,Semiotics,Gangs and graffiti,A rival gang sprayed red Xs over the work as a sign of disrespect.
909,2,Semiotics,Gangs and graffiti,"In the book The Lost Boyz: A Dark Side of Graffiti by Justin Rollins it talks about how Rollins started writing on trains at a very early age, because it helped him find himself, he was now a graffiti writer –"
910,2,Semiotics,Gangs and graffiti,a somebody.
911,2,Semiotics,Gangs and graffiti,This is true with a lot of symbols.
912,2,Semiotics,Gangs and graffiti,People use symbols to express themselves by getting tattoos or wearing a symbol on their clothing.
913,2,Semiotics,Gangs and graffiti,This helps them to feel like they belong to something or it helps them to express themselves.
914,2,Semiotics,Gangs and graffiti,"Gangs also use their clothing as a symbol, they do something unique for their group so that you aware of the gang you are encountering."
915,2,Semiotics,Gangs and graffiti,An example could be a certain pant leg rolled up or wearing a certain color of bandana.
916,2,Semiotics,Gangs and graffiti,The book also talks about how Rollins joined a graffiti gang that was called the WK which stands for Who Kares
917,2,Semiotics,Gangs and graffiti,but it also had a different meaning which was Wanted Kriminals.
918,2,Semiotics,Gangs and graffiti,Many symbols in semiotics theory have different meanings; these meanings can be different from country to country or even just from person to person depending on where and how a person was raised.
919,2,Semiotics,Gangs and graffiti,"For example, in the United States, waving is a form of ""hello"" but in other cultures this could mean something offensive."
920,2,Semiotics,Gangs and graffiti,Semiotics is anything that can stand for something else.
921,2,Semiotics,Gangs and graffiti,"A symbol does not stand on its own, it is a part of something, a system perhaps."
922,2,Semiotics,Gangs and graffiti,Symbols in gangs are used for different things.
923,2,Semiotics,Gangs and graffiti,Not just to show which gang a person is associated with but to express what has happened in their gang and in their individual lives.
